dive_number,date,prompt_number,prompt,accepted_answers,tier,points,answer
70,2026-09-23,5,Name a phone carrier,3932,Deep cut,85,10-10-987
70,2026-09-23,5,Name a phone carrier,3932,Rare,60,Airtel
70,2026-09-23,5,Name a phone carrier,3932,Rare,60,Alltel
70,2026-09-23,5,Name a phone carrier,3932,Rare,60,Assurance Wireless
70,2026-09-23,5,Name a phone carrier,3932,Rare,60,Bell
70,2026-09-23,5,Name a phone carrier,3932,Rare,60,BellSouth
70,2026-09-23,5,Name a phone carrier,3932,Rare,60,BSNL
70,2026-09-23,5,Name a phone carrier,3932,Rare,60,BT
70,2026-09-23,5,Name a phone carrier,3932,Rare,60,Cellular One
70,2026-09-23,5,Name a phone carrier,3932,Rare,60,China Mobile
70,2026-09-23,5,Name a phone carrier,3932,Rare,60,Claro
70,2026-09-23,5,Name a phone carrier,3932,Schooler,30,Boost Mobile
70,2026-09-23,5,Name a phone carrier,3932,Schooler,30,Consumer Cellular
70,2026-09-23,5,Name a phone carrier,3932,Schooler,30,Cricket Wireless
70,2026-09-23,5,Name a phone carrier,3932,Schooler,30,Metro by T-Mobile
70,2026-09-23,5,Name a phone carrier,3932,Schooler,30,Mint Mobile
70,2026-09-23,5,Name a phone carrier,3932,Schooler,30,Spectrum Mobile
70,2026-09-23,5,Name a phone carrier,3932,Schooler,30,Straight Talk
70,2026-09-23,5,Name a phone carrier,3932,Schooler,30,Tracfone
70,2026-09-23,5,Name a phone carrier,3932,Schooler,30,US Cellular
70,2026-09-23,5,Name a phone carrier,3932,Plankton,10,AT&T
70,2026-09-23,5,Name a phone carrier,3932,Plankton,10,Sprint
70,2026-09-23,5,Name a phone carrier,3932,Plankton,10,T-Mobile
70,2026-09-23,6,Name a computer part (accessories don't count),293,Deep cut,85,13W3 connector
70,2026-09-23,6,Name a computer part (accessories don't count),293,Deep cut,85,24-pin ATX connector
70,2026-09-23,6,Name a computer part (accessories don't count),293,Deep cut,85,Accelerator card
70,2026-09-23,6,Name a computer part (accessories don't count),293,Deep cut,85,Accelerometer
70,2026-09-23,6,Name a computer part (accessories don't count),293,Deep cut,85,Actuator arm
70,2026-09-23,6,Name a computer part (accessories don't count),293,Deep cut,85,AGP slot
70,2026-09-23,6,Name a computer part (accessories don't count),293,Deep cut,85,ALU
70,2026-09-23,6,Name a computer part (accessories don't count),293,Deep cut,85,Ambient light sensor
70,2026-09-23,6,Name a computer part (accessories don't count),293,Deep cut,85,Antenna
70,2026-09-23,6,Name a computer part (accessories don't count),293,Deep cut,85,Apple Desktop Bus
70,2026-09-23,6,Name a computer part (accessories don't count),293,Rare,60,BIOS chip
70,2026-09-23,6,Name a computer part (accessories don't count),293,Rare,60,Cache
70,2026-09-23,6,Name a computer part (accessories don't count),293,Rare,60,Capacitor
70,2026-09-23,6,Name a computer part (accessories don't count),293,Rare,60,Case
70,2026-09-23,6,Name a computer part (accessories don't count),293,Rare,60,Chipset
70,2026-09-23,6,Name a computer part (accessories don't count),293,Rare,60,CMOS battery
70,2026-09-23,6,Name a computer part (accessories don't count),293,Rare,60,CPU cooler
70,2026-09-23,6,Name a computer part (accessories don't count),293,Rare,60,Ethernet port
70,2026-09-23,6,Name a computer part (accessories don't count),293,Rare,60,Expansion slot
70,2026-09-23,6,Name a computer part (accessories don't count),293,Rare,60,Floppy drive
70,2026-09-23,6,Name a computer part (accessories don't count),293,Schooler,30,Audio jack
70,2026-09-23,6,Name a computer part (accessories don't count),293,Schooler,30,Fan
70,2026-09-23,6,Name a computer part (accessories don't count),293,Schooler,30,Graphics card
70,2026-09-23,6,Name a computer part (accessories don't count),293,Schooler,30,Hard drive
70,2026-09-23,6,Name a computer part (accessories don't count),293,Schooler,30,HDMI port
70,2026-09-23,6,Name a computer part (accessories don't count),293,Schooler,30,Laptop battery
70,2026-09-23,6,Name a computer part (accessories don't count),293,Schooler,30,Motherboard
70,2026-09-23,6,Name a computer part (accessories don't count),293,Schooler,30,Optical drive
70,2026-09-23,6,Name a computer part (accessories don't count),293,Schooler,30,Power supply
70,2026-09-23,6,Name a computer part (accessories don't count),293,Schooler,30,Solid state drive
70,2026-09-23,6,Name a computer part (accessories don't count),293,Plankton,10,CPU
70,2026-09-23,6,Name a computer part (accessories don't count),293,Plankton,10,Keyboard
70,2026-09-23,6,Name a computer part (accessories don't count),293,Plankton,10,Monitor
70,2026-09-23,6,Name a computer part (accessories don't count),293,Plankton,10,Mouse
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Deep cut,85,Adhesive remover
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Deep cut,85,Airbrush foundation
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Deep cut,85,Ant killer
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Deep cut,85,Anti-itch spray
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Deep cut,85,Anti-seize spray
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Deep cut,85,Anti-slip spray
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Deep cut,85,Anti-spatter spray
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Deep cut,85,Antiseptic spray
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Deep cut,85,Appliance epoxy
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Deep cut,85,Armor All
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Rare,60,Bathroom cleaner
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Rare,60,Bear spray
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Rare,60,Beer
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Rare,60,Brake cleaner
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Rare,60,Breath spray
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Rare,60,Carb cleaner
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Rare,60,Clear coat
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Rare,60,Compressed air
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Rare,60,Fake snow
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Rare,60,Fart spray
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Schooler,30,Air freshener
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Schooler,30,Body spray
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Schooler,30,Bug spray
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Schooler,30,Cooking spray
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Schooler,30,Disinfectant
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Schooler,30,Dry shampoo
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Schooler,30,Pepper spray
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Schooler,30,Shaving cream
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Schooler,30,Silly String
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Schooler,30,Spray cheese
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Plankton,10,Deodorant
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Plankton,10,Hairspray
70,2026-09-23,7,Name something sprayed out of a can (pump bottles don't count),198,Plankton,10,Spray paint
69,2026-09-22,1,Name a salad dressing,257,Deep cut,85,Aioli
69,2026-09-22,1,Name a salad dressing,257,Deep cut,85,Almond butter vinaigrette
69,2026-09-22,1,Name a salad dressing,257,Deep cut,85,Amazu
69,2026-09-22,1,Name a salad dressing,257,Deep cut,85,Anchovy dressing
69,2026-09-22,1,Name a salad dressing,257,Deep cut,85,Apple balsamic vinaigrette
69,2026-09-22,1,Name a salad dressing,257,Deep cut,85,Apple vinaigrette
69,2026-09-22,1,Name a salad dressing,257,Deep cut,85,Apricot dressing
69,2026-09-22,1,Name a salad dressing,257,Deep cut,85,Avocado dressing
69,2026-09-22,1,Name a salad dressing,257,Deep cut,85,Avocado poblano dressing
69,2026-09-22,1,Name a salad dressing,257,Deep cut,85,Bacon and tomato dressing
69,2026-09-22,1,Name a salad dressing,257,Rare,60,Apple cider vinaigrette
69,2026-09-22,1,Name a salad dressing,257,Rare,60,Avocado ranch
69,2026-09-22,1,Name a salad dressing,257,Rare,60,Bacon ranch
69,2026-09-22,1,Name a salad dressing,257,Rare,60,Buffalo ranch
69,2026-09-22,1,Name a salad dressing,257,Rare,60,Buttermilk dressing
69,2026-09-22,1,Name a salad dressing,257,Rare,60,Catalina
69,2026-09-22,1,Name a salad dressing,257,Rare,60,Champagne vinaigrette
69,2026-09-22,1,Name a salad dressing,257,Rare,60,Chipotle ranch
69,2026-09-22,1,Name a salad dressing,257,Rare,60,Comeback sauce
69,2026-09-22,1,Name a salad dressing,257,Rare,60,Creamy Italian dressing
69,2026-09-22,1,Name a salad dressing,257,Schooler,30,Balsamic vinaigrette
69,2026-09-22,1,Name a salad dressing,257,Schooler,30,Blue cheese
69,2026-09-22,1,Name a salad dressing,257,Schooler,30,French
69,2026-09-22,1,Name a salad dressing,257,Schooler,30,Honey mustard
69,2026-09-22,1,Name a salad dressing,257,Schooler,30,Oil and vinegar
69,2026-09-22,1,Name a salad dressing,257,Schooler,30,Thousand Island
69,2026-09-22,1,Name a salad dressing,257,Plankton,10,Caesar
69,2026-09-22,1,Name a salad dressing,257,Plankton,10,Italian
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,One in a Krillion,100,Brunei Malay
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Deep cut,85,Afghani
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Deep cut,85,Angolar
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Deep cut,85,Antiguan and Barbudan Creole
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Deep cut,85,Australian Kriol
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Deep cut,85,Azerbaijani
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Deep cut,85,Bahamian Creole
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Deep cut,85,Bajan
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Deep cut,85,Belizean Creole
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Deep cut,85,Burmese
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Deep cut,85,Cameroonian Pidgin
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Rare,60,Albanian
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Rare,60,Armenian
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Rare,60,Belarusian
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Rare,60,Bengali
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Rare,60,Bosnian
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Rare,60,Bulgarian
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Rare,60,Cambodian
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Rare,60,Croatian
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Rare,60,Czech
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Rare,60,Egyptian
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Schooler,30,Danish
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Schooler,30,Finnish
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Schooler,30,Greek
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Schooler,30,Irish
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Schooler,30,Korean
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Schooler,30,Netherlandic
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Schooler,30,Norwegian
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Schooler,30,Polish
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Schooler,30,Portuguese
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Schooler,30,Russian
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Plankton,10,Chinese
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Plankton,10,French
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Plankton,10,German
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Plankton,10,Italian
69,2026-09-22,2,Name a language named after a country (constituent countries count; for example England → English),115,Plankton,10,Japanese
69,2026-09-22,3,Name a current top 200 website (by Tranco; named sites and services only),114,Deep cut,85,Achmea
69,2026-09-22,3,Name a current top 200 website (by Tranco; named sites and services only),114,Deep cut,85,Actify
69,2026-09-22,3,Name a current top 200 website (by Tranco; named sites and services only),114,Deep cut,85,Afternic
69,2026-09-22,3,Name a current top 200 website (by Tranco; named sites and services only),114,Deep cut,85,Alibaba Cloud
69,2026-09-22,3,Name a current top 200 website (by Tranco; named sites and services only),114,Deep cut,85,Apache Software Foundation
69,2026-09-22,3,Name a current top 200 website (by Tranco; named sites and services only),114,Deep cut,85,AppLovin
69,2026-09-22,3,Name a current top 200 website (by Tranco; named sites and services only),114,Deep cut,85,AppsFlyer
69,2026-09-22,3,Name a current top 200 website (by Tranco; named sites and services only),114,Deep cut,85,Base
69,2026-09-22,3,Name a current top 200 website (by Tranco; named sites and services only),114,Deep cut,85,Bitly
69,2026-09-22,3,Name a current top 200 website (by Tranco; named sites and services only),114,Deep cut,85,Bunny.net
